BRP Fin ULC,4.79,2022-Feb-07,109.53,2.75,,,,,,,,,,,,,,,,,,,,,,,,
BRP Fin ULC,5.84,2036-Nov-05,110.37,5.01,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,4.4,2018-Mar-16,103.57,1.23,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,4.88,2018-Apr-26,104.49,1.24,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,5.52,2019-Feb-26,108.08,1.57,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3.35,2019-Jun-18,104.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3.54,2020-Jun-12,105.25,1.93,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3.25,2020-Jun-17,104.48,1.88,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,4.95,2021-May-19,111.43,2.16,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3.15,2021-Sep-29,104.33,2.17,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3,2022-Oct-03,103.03,2.43,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,3.35,2023-Mar-22,104.3,2.59,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,6.55,2029-May-01,124.95,3.96,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,7.3,2032-Feb-23,131.88,4.39,,,,,,,,,,,,,,,,,,,,,,,,
Bell CDA,6.1,2035-Mar-16,121.63,4.36,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld A Mgt,5.04,2024-Mar-08,111.24,3.26,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld A Mgt,4.82,2026-Jan-28,109.56,3.57,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld A Mgt,5.95,2035-Jun-14,111.63,4.98,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld Infra,3.455,2017-Oct-10,101.43,1.42,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld Infra,3.538,2020-Oct-30,103.59,2.53,,,,,,,,,,,,,,,,,,,,,,,,
Brkfld Infra,3.452,2022-Mar-11,102.62,2.9,,,,,,,,,,,,,,,,,,,,,,,,
CCDesjardins,2.795,2018-Nov-19,102.56,1.36,,,,,,,,,,,,,,,,,,,,,,,,
CIBC,2.35,2017-Oct-18,100.92,1.07,,,,,,,,,,,,,,,,,,,,,,,,
CIBC,1.7,2018-Oct-09,100.6,1.34,,,,,,,,,,,,,,,,,,,,,,,,
CIBC,1.64,2021-Jul-12,98.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
CIBC,3,2019-Oct-28,101.59,2.4,,,,,,,,,,,,,,,,,,,,,,,,
CIBC,3.42,2021-Jan-26,102.64,2.72,,,,,,,,,,,,,,,,,,,,,,,,
CN Railway,3.95,2045-Sep-22,106.1,3.61,,,,,,,,,,,,,,,,,,,,,,,,
CU Inc.,6.8,2019-Aug-13,113.35,1.45,,,,,,,,,,,,,,,,,,,,,,,,
CU Inc.,4.801,2021-Nov-22,113.91,1.78,,,,,,,,,,,,,,,,,,,,,,,,
CU Inc.,4.085,2044-Sep-02,105.55,3.76,,,,,,,,,,,,,,,,,,,,,,,,
CallowayReEs,3.385,2017-Dec-01,101.76,1.29,,,,,,,,,,,,,,,,,,,,,,,,
CallowayReEs,3.73,2022-Jul-22,104.6,2.82,,,,,,,,,,,,,,,,,,,,,,,,
Cameco Corp,5.67,2019-Sep-02,107.97,2.48,,,,,,,,,,,,,,,,,,,,,,,,
Can Reit,2.564,2019-Nov-30,101.14,2.15,,,,,,,,,,,,,,,,,,,,,,,,
Can Reit,4.323,2021-Jan-15,106.7,2.54,,,,,,,,,,,,,,,,,,,,,,,,
Cap Pwr Corp,4.85,2019-Feb-21,104.7,2.51,,,,,,,,,,,,,,,,,,,,,,,,
Caterpil Fin,1.75,2019-Jun-03,100.83,1.39,,,,,,,,,,,,,,,,,,,,,,,,
Cda Util Ltd,5.432,2019-Jan-23,108.05,1.33,,,,,,,,,,,,,,,,,,,,,,,,
Cdn Natl Res,3.05,2019-Jun-19,102.7,1.89,,,,,,,,,,,,,,,,,,,,,,,,
Cdn Natl Res,2.6,2019-Dec-03,101.63,2.01,,,,,,,,,,,,,,,,,,,,,,,,
Cdn Natl Res,2.89,2020-Aug-14,102.18,2.25,,,,,,,,,,,,,,,,,,,,,,,,
Cdn Natl Res,3.31,2022-Feb-11,103.32,2.6,,,,,,,,,,,,,,,,,,,,,,,,
CdnTire Corp,6.375,2028-Apr-13,123.1,3.82,,,,,,,,,,,,,,,,,,,,,,,,
Ch Prop Reit,3.554,2018-Jul-05,103.09,1.38,,,,,,,,,,,,,,,,,,,,,,,,
Ch Prop Reit,3.196,2023-Mar-07,102.31,2.78,,,,,,,,,,,,,,,,,,,,,,,,
Citigroup,4.65,2017-Oct-11,102,1.79,,,,,,,,,,,,,,,,,,,,,,,,
Cominar REIT,3.62,2019-Jun-21,102.29,2.63,,,,,,,,,,,,,,,,,,,,,,,,
Cominar REIT,4.23,2019-Dec-04,104.01,2.76,,,,,,,,,,,,,,,,,,,,,,,,
Cominar REIT,4,2020-Nov-02,103.38,3.04,,,,,,,,,,,,,,,,,,,,,,,,
Cominar REIT,4.25,2021-Dec-08,103.75,3.41,,,,,,,,,,,,,,,,,,,,,,,,
ConsumersGas,4.77,2021-Dec-17,113.17,1.94,,,,,,,,,,,,,,,,,,,,,,,,
Ct Reit,2.159,2021-Jun-01,99.51,2.28,,,,,,,,,,,,,,,,,,,,,,,,
Ct Reit,2.852,2022-Jun-09,101.55,2.54,,,,,,,,,,,,,,,,,,,,,,,,
Ct Reit,3.289,2026-Jun-01,98,3.54,,,,,,,,,,,,,,,,,,,,,,,,
DreamOffice,4.074,2020-Jan-21,101.96,3.38,,,,,,,,,,,,,,,,,,,,,,,,
EPCOR Util,5.8,2018-Jan-31,104.69,1.15,,,,,,,,,,,,,,,,,,,,,,,,
EPCOR Util,6.8,2029-Jun-28,134.64,3.37,,,,,,,,,,,,,,,,,,,,,,,,
Empire Life,2.87,2018-May-31,101.02,2.09,,,,,,,,,,,,,,,,,,,,,,,,
Enbridge Inc,4.77,2019-Sep-02,107.57,1.78,,,,,,,,,,,,,,,,,,,,,,,,
Enbridge Inc,4.53,2020-Mar-09,107.7,1.97,,,,,,,,,,,,,,,,,,,,,,,,
Enbridge Inc,3.94,2023-Jun-30,107.14,2.72,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeGas,1.85,2017-Apr-24,100.35,0.41,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeGas,3.31,2025-Sep-11,105.04,2.65,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeGas,4,2044-Aug-22,102.9,3.83,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeGas,4.95,2050-Nov-22,119.91,3.89,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeIF,2.92,2017-Dec-14,101.43,1.29,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeIF,4,2018-Dec-20,104.52,1.58,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeIF,4.1,2019-Feb-22,105.07,1.61,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgeIF,3.95,2024-Nov-19,106.29,3.04,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgePipe,6.62,2018-Nov-19,109.45,1.33,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgePipe,4.49,2019-Nov-12,108.04,1.54,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgePipe,2.93,2022-Nov-30,103.16,2.35,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgePipe,3.45,2025-Sep-29,104.25,2.89,,,,,,,,,,,,,,,,,,,,,,,,
EnbridgePipe,4.13,2046-Aug-09,98.37,4.23,,,,,,,,,,,,,,,,,,,,,,,,
Enercare,4.6,2020-Feb-03,105.87,2.57,,,,,,,,,,,,,,,,,,,,,,,,
FedDesCaises,2.091,2022-Jan-17,100.28,2.03,,,,,,,,,,,,,,,,,,,,,,,,
FirstCapRlty,5.85,2017-Jan-31,100.06,0.6,,,,,,,,,,,,,,,,,,,,,,,,
FirstCapRlty,4.5,2021-Mar-01,108.36,2.35,,,,,,,,,,,,,,,,,,,,,,,,
FirstCapRlty,3.9,2023-Oct-30,105.48,3,,,,,,,,,,,,,,,,,,,,,,,,
FirstCapRlty,4.79,2024-Aug-30,110.55,3.21,,,,,,,,,,,,,,,,,,,,,,,,
FirstCapRlty,3.604,2026-May-06,100.17,3.58,,,,,,,,,,,,,,,,,,,,,,,,
Ford Cr Cda,3.279,2021-Jul-02,102.36,2.71,,,,,,,,,,,,,,,,,,,,,,,,
Fortis Inc.,2.85,2023-Dec-12,101.24,2.65,,,,,,,,,,,,,,,,,,,,,,,,
FortisBC Egy,2.58,2026-Apr-08,99.17,2.68,,,,,,,,,,,,,,,,,,,,,,,,
G-W Lifeco,5.691,2017-Jun-21,100.36,4.76,,,,,,,,,,,,,,,,,,,,,,,,
G-W Lifeco,6.14,2018-Mar-21,105.61,1.22,,,,,,,,,,,,,,,,,,,,,,,,
G-W Lifeco,5.998,2039-Nov-16,130.7,3.94,,,,,,,,,,,,,,,,,,,,,,,,
G-W Lifeco,7.127,2018-Jun-26,107.37,1.83,,,,,,,,,,,,,,,,,,,,,,,,
GE Cap Cda,4.4,2018-Feb-08,103.38,1.12,,,,,,,,,,,,,,,,,,,,,,,,
GE Cap Cda,2.42,2018-May-31,101.56,1.24,,,,,,,,,,,,,,,,,,,,,,,,
GE Cap Cda,5.68,2019-Sep-10,110.62,1.53,,,,,,,,,,,,,,,,,,,,,,,,
GE Cap Cda,5.73,2037-Oct-22,129.6,3.68,,,,,,,,,,,,,,,,,,,,,,,,
GTAA,1.51,2021-Feb-16,99.65,1.6,,,,,,,,,,,,,,,,,,,,,,,,
GTAA,6.45,2027-Dec-03,132.94,2.89,,,,,,,,,,,,,,,,,,,,,,,,
GenwrthMIInc,5.68,2020-Jun-15,108.69,2.96,,,,,,,,,,,,,,,,,,,,,,,,
GenwrthMIInc,4.242,2024-Apr-01,104.26,3.56,,,,,,,,,,,,,,,,,,,,,,,,
H R REIT,5.902,2017-Feb-03,100.1,0.72,,,,,,,,,,,,,,,,,,,,,,,,
H R REIT,5,2018-Dec-01,105.83,1.78,,,,,,,,,,,,,,,,,,,,,,,,
H R REIT,4.45,2020-Mar-02,106.36,2.31,,,,,,,,,,,,,,,,,,,,,,,,
H R REIT,2.923,2022-May-06,100.39,2.84,,,,,,,,,,,,,,,,,,,,,,,,
HSBC Bk Cda,2.491,2019-May-13,102.06,1.57,,,,,,,,,,,,,,,,,,,,,,,,
HSBC Bk Cda,2.938,2020-Jan-14,103.39,1.76,,,,,,,,,,,,,,,,,,,,,,,,
HSBC Bk Cda,2.908,2021-Sep-29,103.62,2.09,,,,,,,,,,,,,,,,,,,,,,,,
Home Trst,3.4,2018-Dec-10,102.04,2.28,,,,,,,,,,,,,,,,,,,,,,,,
Hydro One,1.48,2019-Nov-18,100.03,1.47,,,,,,,,,,,,,,,,,,,,,,,,
Hydro One,1.84,2021-Feb-24,100.32,1.76,,,,,,,,,,,,,,,,,,,,,,,,
Hydro One,7.35,2030-Jun-03,141.09,3.48,,,,,,,,,,,,,,,,,,,,,,,,
Hydro One,5.49,2040-Jul-16,126.7,3.77,,,,,,,,,,,,,,,,,,,,,,,,
Hydro One,3.72,2047-Nov-18,98.97,3.78,,,,,,,,,,,,,,,,,,,,,,,,
IGM Fin,7.35,2019-Apr-08,111.89,1.81,,,,,,,,,,,,,,,,,,,,,,,,
IGM Fin,6.65,2027-Dec-13,126.82,3.64,,,,,,,,,,,,,,,,,,,,,,,,
IGM Fin,7.45,2031-May-09,136.91,4.03,,,,,,,,,,,,,,,,,,,,,,,,
IGM Fin,6,2040-Dec-10,123.1,4.42,,,,,,,,,,,,,,,,,,,,,,,,
IntPipeLtd,3.776,2022-May-30,107.01,2.37,,,,,,,,,,,,,,,,,,,,,,,,
IntPipeLtd,2.608,2023-Sep-13,99.88,2.63,,,,,,,,,,,,,,,,,,,,,,,,
IntPipeLtd,3.173,2025-Mar-24,101.52,2.96,,,,,,,,,,,,,,,,,,,,,,,,
Intact Finl,4.7,2021-Aug-18,111.63,2.02,,,,,,,,,,,,,,,,,,,,,,,,
Investor Grp,6.58,2018-Mar-07,105.66,1.44,,,,,,,,,,,,,,,,,,,,,,,,
LaurentianBk,3.278,2018-Oct-15,102.61,1.73,,,,,,,,,,,,,,,,,,,,,,,,
LaurentianBk,2.81,2019-Jun-13,102.2,1.86,,,,,,,,,,,,,,,,,,,,,,,,
LaurentianBk,2.75,2021-Apr-22,101.36,2.41,,,,,,,,,,,,,,,,,,,,,,,,
Loblaw CoLtd,3.748,2019-Mar-12,104.71,1.49,,,,,,,,,,,,,,,,,,,,,,,,
Loblaw CoLtd,5.22,2020-Jun-18,110.89,1.89,,,,,,,,,,,,,,,,,,,,,,,,
Loblaw CoLtd,6.45,2028-Feb-09,124.31,3.74,,,,,,,,,,,,,,,,,,,,,,,,
Manitoba Tel,5.625,2019-Dec-16,110.7,1.81,,,,,,,,,,,,,,,,,,,,,,,,
Manu LifeIns,2.811,2019-Feb-21,102.11,1.77,,,,,,,,,,,,,,,,,,,,,,,,
Manu LifeIns,2.389,2021-Jan-05,100.75,2.19,,,,,,,,,,,,,,,,,,,,,,,,
ManuF Cap Tr,7.405,2019-Dec-31,114.36,2.31,,,,,,,,,,,,,,,,,,,,,,,,
Metro,3.2,2021-Dec-01,104.63,2.19,,,,,,,,,,,,,,,,,,,,,,,,
Morgrd REIT,4.099,2018-Dec-10,103.32,2.28,,,,,,,,,,,,,,,,,,,,,,,,
NAV Cda,1.949,2018-Apr-19,101.23,0.94,,,,,,,,,,,,,,,,,,,,,,,,
NAV Cda,4.397,2021-Feb-18,110.85,1.63,,,,,,,,,,,,,,,,,,,,,,,,
National Bk,2.689,2017-Aug-21,100.97,0.99,,,,,,,,,,,,,,,,,,,,,,,,
National Bk,2.404,2019-Oct-28,102.49,1.48,,,,,,,,,,,,,,,,,,,,,,,,
National Bk,1.742,2020-Mar-03,100.22,1.67,,,,,,,,,,,,,,,,,,,,,,,,
National Bk,2.105,2022-Mar-18,100.12,2.08,,,,,,,,,,,,,,,,,,,,,,,,
National Bk,3.261,2017-Apr-11,100.42,1.24,,,,,,,,,,,,,,,,,,,,,,,,
Pembina Pipe,3.77,2022-Oct-24,105.98,2.64,,,,,,,,,,,,,,,,,,,,,,,,
Pembina Pipe,3.71,2026-Aug-11,102.2,3.44,,,,,,,,,,,,,,,,,,,,,,,,
Pembina Pipe,4.24,2027-Jun-15,106.11,3.53,,,,,,,,,,,,,,,,,,,,,,,,
Power Corp,7.57,2019-Apr-22,112.13,2,,,,,,,,,,,,,,,,,,,,,,,,
Power Finl,6.9,2033-Mar-11,130.33,4.28,,,,,,,,,,,,,,,,,,,,,,,,
RioCan REIT,3.85,2019-Jun-28,104.98,1.74,,,,,,,,,,,,,,,,,,,,,,,,
RioCan REIT,3.62,2020-Jun-01,105.01,2.06,,,,,,,,,,,,,,,,,,,,,,,,
RioCan REIT,2.185,2020-Aug-26,100.26,2.11,,,,,,,,,,,,,,,,,,,,,,,,
RioCan REIT,3.716,2021-Dec-13,105.66,2.48,,,,,,,,,,,,,,,,,,,,,,,,
RogersComm,5.38,2019-Nov-04,109.8,1.74,,,,,,,,,,,,,,,,,,,,,,,,
RogersComm,4,2022-Jun-06,108.22,2.36,,,,,,,,,,,,,,,,,,,,,,,,
RogersComm,6.68,2039-Nov-04,130.22,4.54,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,2.364,2017-Sep-21,100.89,0.99,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,3.77,2018-Mar-30,103.1,1.11,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,1.59,2020-Mar-23,100.14,1.54,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,1.92,2020-Jul-17,100.54,1.76,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,2.86,2021-Mar-04,103.86,1.88,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,1.583,2021-Sep-13,98.2,1.99,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,3.45,2021-Sep-29,102.97,2.77,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,2.48,2020-Jun-04,99.73,2.56,,,,,,,,,,,,,,,,,,,,,,,,
Royal Bank,4.93,2025-Jul-16,117.9,2.57,,,,,,,,,,,,,,,,,,,,,,,,
ScotiaBk Cap,5.65,2036-Dec-31,120.4,4.14,,,,,,,,,,,,,,,,,,,,,,,,
ScotiaBk Cap,7.802,2019-Jun-30,112.77,2.36,,,,,,,,,,,,,,,,,,,,,,,,
Shaw Commun,5.7,2017-Mar-02,100.48,1.07,,,,,,,,,,,,,,,,,,,,,,,,
Shaw Commun,4.35,2024-Jan-31,107.53,3.15,,,,,,,,,,,,,,,,,,,,,,,,
SmartReit,2.987,2024-Aug-28,97.17,3.41,,,,,,,,,,,,,,,,,,,,,,,,
SmartReit,3.444,2026-Aug-28,97.22,3.79,,,,,,,,,,,,,,,,,,,,,,,,
Std Life Cda,3.938,2017-Sep-21,101.7,1.31,,,,,,,,,,,,,,,,,,,,,,,,
SunLife Cap,7.093,2032-Jun-30,132.24,4.23,,,,,,,,,,,,,,,,,,,,,,,,
SunLife Cap,5.863,2019-Dec-31,110.04,2.3,,,,,,,,,,,,,,,,,,,,,,,,
Suncor,5.8,2018-May-22,105.93,1.26,,,,,,,,,,,,,,,,,,,,,,,,
Suncor,3.1,2021-Nov-26,104.45,2.13,,,,,,,,,,,,,,,,,,,,,,,,
Suncor,5.39,2037-Mar-26,113.76,4.36,,,,,,,,,,,,,,,,,,,,,,,,
Sunlife Fin,5.59,2018-Jan-30,104.05,1.55,,,,,,,,,,,,,,,,,,,,,,,,
Sunlife Fin,2.6,2020-Sep-25,101.54,2.16,,,,,,,,,,,,,,,,,,,,,,,,
Sunlife Fin,3.1,2021-Feb-19,103.37,2.23,,,,,,,,,,,,,,,,,,,,,,,,
Sunlife Fin,3.05,2023-Sep-19,100.91,2.9,,,,,,,,,,,,,,,,,,,,,,,,
TD Bank,2.171,2018-Apr-02,101.17,1.17,,,,,,,,,,,,,,,,,,,,,,,,
TD Bank,2.447,2019-Apr-02,102.22,1.41,,,,,,,,,,,,,,,,,,,,,,,,
TD Bank,2.563,2020-Jun-24,102.91,1.68,,,,,,,,,,,,,,,,,,,,,,,,
TD Bank,5.828,2018-Jul-09,106.05,1.6,,,,,,,,,,,,,,,,,,,,,,,,
TD Bank,4.859,2026-Mar-04,110.63,3.49,,,,,,,,,,,,,,,,,,,,,,,,
TD Cap Tr,6.631,2021-Jun-30,115.85,2.8,,,,,,,,,,,,,,,,,,,,,,,,
TD Cap Tr,9.523,2019-Jun-30,116.44,2.51,,,,,,,,,,,,,,,,,,,,,,,,
TMX Grp,3.253,2018-Oct-03,102.92,1.49,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,4.95,2017-Mar-15,100.55,0.97,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,5.05,2019-Dec-04,109.08,1.77,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,3.2,2021-Apr-05,104.14,2.16,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,2.35,2022-Mar-28,99.77,2.4,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,3.35,2023-Mar-15,103.94,2.65,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,3.75,2025-Jan-17,104.98,3.04,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,3.75,2026-Mar-10,103.78,3.27,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,4.85,2044-Apr-05,101.96,4.72,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,4.75,2045-Jan-17,100.78,4.7,,,,,,,,,,,,,,,,,,,,,,,,
Telus Corp,4.4,2046-Jan-29,95.15,4.71,,,,,,,,,,,,,,,,,,,,,,,,
Thomson Corp,4.35,2020-Sep-30,107.88,2.11,,,,,,,,,,,,,,,,,,,,,,,,
ThomsonRtrs,3.369,2019-May-23,103.68,1.75,,,,,,,,,,,,,,,,,,,,,,,,
TorontoHydro,2.52,2026-Aug-25,98.55,2.69,,,,,,,,,,,,,,,,,,,,,,,,
TransCdaPipe,3.65,2021-Nov-15,107.95,1.91,,,,,,,,,,,,,,,,,,,,,,,,
TransCdaPipe,3.69,2023-Jul-19,108.11,2.34,,,,,,,,,,,,,,,,,,,,,,,,
TransCdaPipe,4.55,2041-Nov-15,105.25,4.21,,,,,,,,,,,,,,,,,,,,,,,,
TrnsCont Inc,3.897,2019-May-13,102.74,2.66,,,,,,,,,,,,,,,,,,,,,,,,
Union Gas,5.35,2018-Apr-27,105.16,1.19,,,,,,,,,,,,,,,,,,,,,,,,
Union Gas,3.19,2025-Sep-17,104.07,2.66,,,,,,,,,,,,,,,,,,,,,,,,
Union Gas,2.81,2026-Mar-01,99.98,2.81,,,,,,,,,,,,,,,,,,,,,,,,
Veresen Inc,3.95,2017-Mar-14,100.38,1.18,,,,,,,,,,,,,,,,,,,,,,,,
Veresen Inc,3.06,2019-Jun-13,101.79,2.28,,,,,,,,,,,,,,,,,,,,,,,,
Westn George,7.1,2032-Feb-05,128.73,4.46,,,,,,,,,,,,,,,,,,,,,,,,
Wfargo Cda,2.78,2018-Nov-15,102.56,1.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2017-Aug-19,99.62,0.66,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2017-Aug-23,99.6,0.71,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2017-Sep-05,99.59,0.67,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Feb-19,99.06,0.89,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Feb-23,98.7,1.22,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Mar-05,98.92,0.99,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Mar-08,98.65,1.22,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-May-15,98.79,0.94,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-May-19,98.78,0.94,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Jun-04,98.64,1.01,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Jun-09,98.63,1.01,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Jun-17,98.5,1.09,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Sep-05,98.41,1,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Nov-19,97.68,1.3,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Dec-09,97.92,1.13,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Dec-17,97.92,1.12,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2018-Dec-18,98.1,1.02,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Feb-19,97.58,1.19,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Feb-23,98.18,0.89,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Mar-05,97.42,1.25,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-May-19,97.71,1,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Jun-18,97.61,1.01,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Nov-19,97,1.08,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Dec-09,96.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2019-Dec-18,96.15,1.36,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Feb-19,95.6,1.47,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Mar-08,95.46,1.5,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-May-15,95.04,1.55,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-May-19,94.91,1.58,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Jun-09,94.7,1.62,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Aug-19,94.31,1.65,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Sep-08,94.34,1.62,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2020-Nov-19,93.92,1.65,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2021-Feb-23,92.71,1.86,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2021-May-19,92.51,1.81,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2021-Jun-18,92.31,1.83,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2021-Dec-09,90.91,1.97,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2021-Dec-18,91.1,1.91,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Feb-19,90.94,1.88,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Feb-23,90.85,1.9,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Mar-08,90.79,1.9,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-May-19,90.31,1.93,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Jun-09,89.82,2.01,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Jun-09,90.36,1.9,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Jun-18,90.08,1.95,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Jul-09,89.49,2.05,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Aug-19,89.75,1.95,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Aug-19,89.94,1.91,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Aug-23,89.82,1.93,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Sep-08,89.44,2,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Nov-19,90.64,1.7,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2022-Dec-18,88.66,2.05,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2023-Mar-08,87.73,2.15,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2024-May-19,83.75,2.44,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2024-Jun-18,82.28,2.65,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2024-Aug-23,84.08,2.3,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2024-Nov-19,83.18,2.37,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2025-May-19,80.56,2.62,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2026-Jun-09,78.96,2.54,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2026-Dec-18,75.63,2.84,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2027-Dec-18,73.32,2.87,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2028-Jun-18,71.3,2.99,,,,,,,,,,,,,,,,,,,,,,,,
BC Prov,0,2029-Dec-18,67.12,3.12,,,,,,,,,,,,,,,,,,,,,,,,
